iter	Passed	Remaining
11074	54247	14327
11075	54251	14322
11076	54256	14317
11077	54261	14312
11078	54265	14307
11079	54270	14302
11080	54275	14297
11081	54279	14292
11082	54284	14287
11083	54288	14282
11084	54293	14277
11085	54298	14272
11086	54302	14267
11087	54307	14262
11088	54312	14257
11089	54317	14252
11090	54321	14247
11091	54326	14242
11092	54331	14237
11093	54336	14233
11094	54340	14228
11095	54344	14222
11096	54349	14218
11097	54354	14212
11098	54359	14208
11099	54364	14203
11100	54369	14198
11101	54373	14193
11102	54377	14188
11103	54382	14183
11104	54387	14178
11105	54391	14173
11106	54395	14168
11107	54400	14163
11108	54404	14158
11109	54408	14153
11110	54413	14148
11111	54417	14143
11112	54422	14138
11113	54426	14133
11114	54430	14128
11115	54434	14122
11116	54439	14117
11117	54444	14112
11118	54449	14108
11119	54453	14103
11120	54459	14098
11121	54464	14093
11122	54469	14088
11123	54473	14083
11124	54478	14078
11125	54482	14073
11126	54487	14068
11127	54491	14063
11128	54496	14058
11129	54500	14053
11130	54505	14048
11131	54510	14043
11132	54514	14038
11133	54519	14033
11134	54524	14029
11135	54529	14024
11136	54533	14019
11137	54539	14014
11138	54544	14009
11139	54549	14004
11140	54553	13999
11141	54558	13994
11142	54562	13989
11143	54567	13984
11144	54571	13979
11145	54575	13974
11146	54580	13969
11147	54584	13964
11148	54589	13959
11149	54594	13954
11150	54599	13949
11151	54604	13944
11152	54609	13940
11153	54613	13934
11154	54618	13929
11155	54622	13924
11156	54626	13919
11157	54631	13914
11158	54634	13909
11159	54639	13904
11160	54644	13899
11161	54649	13894
11162	54655	13890
11163	54659	13885
11164	54664	13880
11165	54669	13875
11166	54673	13870
11167	54678	13865
11168	54683	13860
11169	54687	13855
11170	54690	13850
11171	54695	13845
11172	54700	13840
11173	54704	13835
11174	54709	13830
11175	54713	13825
11176	54718	13820
11177	54723	13815
11178	54727	13810
11179	54732	13805
11180	54736	13800
11181	54740	13795
11182	54744	13790
11183	54749	13785
11184	54754	13780
11185	54758	13775
11186	54762	13770
11187	54767	13765
11188	54772	13760
11189	54776	13755
11190	54781	13750
11191	54785	13745
11192	54791	13740
11193	54795	13735
11194	54800	13730
11195	54804	13725
11196	54809	13720
11197	54813	13715
11198	54817	13710
11199	54822	13705
11200	54827	13700
11201	54832	13695
11202	54836	13690
11203	54841	13685
11204	54845	13680
11205	54849	13675
11206	54853	13670
11207	54857	13665
11208	54861	13660
11209	54865	13655
11210	54869	13650
11211	54874	13645
11212	54878	13640
11213	54882	13635
11214	54887	13630
11215	54891	13624
11216	54895	13619
11217	54900	13614
11218	54905	13610
11219	54910	13605
11220	54914	13600
11221	54919	13595
11222	54924	13590
11223	54928	13585
11224	54932	13580
11225	54937	13575
11226	54942	13570
11227	54947	13565
11228	54951	13560
11229	54956	13555
11230	54960	13550
11231	54965	13545
11232	54970	13540
11233	54975	13535
11234	54980	13531
11235	54985	13526
11236	54990	13521
11237	54994	13516
11238	54999	13511
11239	55003	13506
11240	55008	13501
11241	55012	13496
11242	55017	13491
11243	55022	13486
11244	55027	13481
11245	55032	13476
11246	55036	13471
11247	55041	13466
11248	55045	13461
11249	55050	13456
11250	55054	13451
11251	55059	13446
11252	55063	13441
11253	55068	13436
11254	55073	13431
11255	55078	13427
11256	55082	13421
11257	55087	13417
11258	55091	13411
11259	55096	13407
11260	55101	13402
11261	55104	13397
11262	55109	13391
11263	55114	13387
11264	55119	13382
11265	55123	13377
11266	55128	13372
11267	55133	13367
11268	55138	13362
11269	55143	13357
11270	55147	13352
11271	55151	13347
11272	55156	13342
11273	55161	13337
11274	55166	13332
11275	55170	13327
11276	55175	13322
11277	55179	13317
11278	55183	13312
11279	55188	13307
11280	55193	13303
11281	55198	13298
11282	55202	13293
11283	55207	13288
11284	55212	13283
11285	55216	13278
11286	55220	13273
11287	55224	13268
11288	55229	13263
11289	55234	13258
11290	55239	13253
11291	55242	13248
11292	55247	13243
11293	55252	13238
11294	55256	13233
11295	55261	13228
11296	55266	13223
11297	55270	13218
11298	55275	13213
11299	55280	13208
11300	55284	13203
11301	55288	13198
11302	55293	13193
11303	55298	13188
11304	55303	13183
11305	55307	13178
11306	55311	13173
11307	55314	13168
11308	55319	13163
11309	55323	13158
11310	55328	13153
11311	55333	13148
11312	55337	13143
11313	55341	13138
11314	55346	13133
11315	55351	13128
11316	55355	13123
11317	55360	13118
11318	55365	13113
11319	55370	13108
11320	55374	13103
11321	55379	13098
11322	55384	13094
11323	55389	13089
11324	55393	13084
11325	55398	13079
11326	55402	13074
11327	55407	13069
11328	55412	13064
11329	55417	13059
11330	55421	13054
11331	55425	13049
11332	55430	13044
11333	55434	13039
11334	55439	13034
11335	55444	13029
11336	55449	13024
11337	55454	13019
11338	55458	13014
11339	55463	13009
11340	55468	13004
11341	55472	13000
11342	55477	12995
11343	55481	12990
11344	55486	12985
11345	55491	12980
11346	55495	12975
11347	55500	12970
11348	55505	12965
11349	55510	12960
11350	55514	12955
11351	55519	12950
11352	55524	12945
11353	55528	12940
11354	55533	12935
11355	55537	12930
11356	55542	12925
11357	55547	12920
11358	55551	12915
11359	55555	12910
11360	55560	12905
11361	55565	12900
11362	55569	12895
11363	55574	12890
11364	55578	12886
11365	55583	12881
11366	55587	12876
11367	55592	12871
11368	55597	12866
11369	55602	12861
11370	55605	12856
11371	55610	12851
11372	55615	12846
11373	55620	12841
11374	55624	12836
11375	55629	12831
11376	55633	12826
11377	55639	12821
11378	55643	12816
11379	55648	12811
11380	55652	12806
11381	55657	12801
11382	55661	12796
11383	55666	12791
11384	55670	12786
11385	55675	12782
11386	55680	12777
11387	55685	12772
11388	55689	12767
11389	55693	12762
11390	55699	12757
11391	55703	12752
11392	55708	12747
11393	55713	12742
11394	55719	12737
11395	55723	12732
11396	55728	12728
11397	55732	12723
11398	55737	12718
11399	55741	12712
11400	55745	12707
11401	55749	12702
11402	55753	12697
11403	55758	12692
11404	55761	12687
11405	55766	12682
11406	55770	12677
11407	55774	12672
11408	55778	12667
11409	55783	12662
11410	55787	12657
11411	55792	12652
11412	55796	12647
11413	55799	12642
11414	55804	12637
11415	55809	12632
11416	55813	12627
11417	55818	12622
11418	55823	12617
11419	55827	12612
11420	55832	12607
11421	55836	12602
11422	55840	12597
11423	55844	12592
11424	55849	12587
11425	55853	12582
11426	55858	12577
11427	55863	12572
11428	55868	12567
11429	55872	12562
11430	55877	12557
11431	55881	12552
11432	55886	12547
11433	55891	12542
11434	55895	12538
11435	55900	12533
11436	55905	12528
11437	55910	12523
11438	55915	12518
11439	55919	12513
11440	55924	12508
11441	55929	12503
11442	55934	12498
11443	55938	12493
11444	55943	12488
11445	55947	12483
11446	55951	12478
11447	55955	12473
11448	55959	12468
11449	55964	12463
11450	55969	12458
11451	55974	12453
11452	55978	12448
11453	55982	12443
11454	55987	12439
11455	55992	12434
11456	55996	12429
11457	56001	12424
11458	56006	12419
11459	56010	12414
11460	56014	12409
11461	56018	12404
11462	56023	12399
11463	56027	12394
11464	56031	12388
11465	56035	12383
11466	56040	12379
11467	56045	12374
11468	56050	12369
11469	56054	12364
11470	56058	12359
11471	56062	12354
11472	56067	12349
11473	56072	12344
11474	56076	12339
11475	56081	12334
11476	56085	12329
11477	56090	12324
11478	56095	12319
11479	56100	12314
11480	56103	12309
11481	56108	12304
11482	56113	12299
11483	56118	12294
11484	56122	12289
11485	56127	12284
11486	56131	12279
11487	56136	12274
11488	56140	12269
11489	56145	12264
11490	56150	12260
11491	56154	12255
11492	56159	12250
11493	56164	12245
11494	56169	12240
11495	56173	12235
11496	56178	12230
11497	56183	12225
11498	56186	12220
11499	56191	12215
11500	56195	12210
11501	56200	12205
11502	56205	12200
11503	56209	12195
11504	56214	12190
11505	56218	12185
11506	56223	12180
11507	56226	12175
11508	56231	12170
11509	56235	12165
11510	56239	12160
11511	56244	12155
11512	56248	12150
11513	56253	12145
11514	56257	12140
11515	56260	12135
11516	56264	12130
11517	56268	12125
11518	56273	12120
11519	56278	12115
11520	56283	12110
11521	56288	12105
11522	56292	12100
11523	56297	12095
11524	56302	12091
11525	56307	12086
11526	56311	12081
11527	56314	12075
11528	56319	12070
11529	56324	12065
11530	56327	12060
11531	56331	12055
11532	56336	12050
11533	56341	12045
11534	56346	12041
11535	56351	12036
11536	56356	12031
11537	56361	12026
11538	56365	12021
11539	56370	12016
11540	56374	12011
11541	56379	12006
11542	56384	12001
11543	56388	11996
11544	56393	11991
11545	56397	11986
11546	56402	11981
11547	56407	11977
11548	56411	11972
11549	56416	11967
11550	56420	11962
11551	56425	11957
11552	56429	11952
11553	56434	11947
11554	56439	11942
11555	56443	11937
11556	56448	11932
11557	56453	11927
11558	56458	11922
11559	56463	11917
11560	56467	11912
11561	56472	11907
11562	56477	11903
11563	56481	11898
11564	56487	11893
11565	56491	11888
11566	56495	11883
11567	56500	11878
11568	56504	11873
11569	56508	11868
11570	56513	11863
11571	56517	11858
11572	56522	11853
11573	56526	11848
11574	56530	11843
11575	56535	11838
11576	56539	11833
11577	56543	11828
11578	56548	11823
11579	56553	11818
11580	56558	11813
11581	56563	11808
11582	56567	11803
11583	56571	11798
11584	56576	11793
11585	56580	11788
11586	56585	11784
11587	56590	11779
11588	56594	11774
11589	56598	11769
11590	56603	11764
11591	56608	11759
11592	56613	11754
11593	56617	11749
11594	56622	11744
11595	56626	11739
11596	56631	11734
11597	56636	11729
11598	56640	11724
11599	56644	11719
11600	56649	11714
11601	56653	11709
11602	56657	11704
11603	56661	11699
11604	56666	11694
11605	56671	11689
11606	56675	11684
11607	56680	11679
11608	56685	11674
11609	56689	11669
11610	56695	11665
11611	56699	11660
11612	56704	11655
11613	56708	11650
11614	56713	11645
11615	56718	11640
11616	56722	11635
11617	56726	11630
11618	56731	11625
11619	56735	11620
11620	56739	11615
11621	56743	11610
11622	56748	11605
11623	56753	11600
11624	56757	11595
11625	56762	11590
11626	56767	11585
11627	56771	11580
11628	56776	11576
11629	56781	11571
11630	56785	11566
11631	56790	11561
11632	56795	11556
11633	56800	11551
11634	56805	11546
11635	56810	11541
11636	56815	11536
11637	56819	11531
11638	56824	11526
11639	56829	11522
11640	56833	11517
11641	56838	11512
11642	56843	11507
11643	56848	11502
11644	56852	11497
11645	56858	11492
11646	56862	11487
11647	56867	11482
11648	56871	11477
11649	56876	11472
11650	56881	11468
11651	56886	11463
11652	56891	11458
11653	56896	11453
11654	56901	11448
11655	56906	11443
11656	56910	11438
11657	56915	11433
11658	56920	11428
11659	56924	11424
11660	56929	11419
11661	56933	11414
11662	56938	11409
11663	56943	11404
11664	56948	11399
11665	56953	11394
11666	56957	11389
11667	56962	11384
11668	56967	11379
11669	56971	11374
11670	56976	11369
11671	56981	11365
11672	56985	11360
11673	56990	11355
11674	56995	11350
11675	57000	11345
11676	57004	11340
11677	57009	11335
11678	57014	11330
11679	57017	11325
11680	57022	11320
11681	57027	11315
11682	57031	11310
11683	57035	11305
11684	57039	11300
11685	57044	11295
11686	57049	11290
11687	57054	11285
11688	57058	11280
11689	57062	11275
11690	57066	11270
11691	57070	11265
11692	57073	11260
11693	57078	11255
11694	57082	11250
11695	57087	11245
11696	57091	11240
11697	57095	11235
11698	57099	11230
11699	57104	11225
11700	57108	11220
11701	57112	11215
11702	57117	11210
11703	57121	11205
11704	57125	11200
11705	57129	11195
11706	57134	11190
11707	57139	11185
11708	57144	11180
11709	57148	11175
11710	57153	11171
11711	57157	11166
11712	57162	11161
11713	57167	11156
11714	57171	11151
11715	57176	11146
11716	57180	11141
11717	57185	11136
11718	57190	11131
11719	57193	11126
11720	57198	11121
11721	57202	11116
11722	57207	11111
11723	57211	11106
11724	57215	11101
11725	57220	11096
11726	57224	11091
11727	57229	11086
11728	57234	11081
11729	57238	11076
11730	57243	11072
11731	57248	11067
11732	57252	11062
11733	57258	11057
11734	57262	11052
11735	57267	11047
11736	57271	11042
11737	57276	11037
11738	57281	11032
11739	57286	11027
11740	57290	11022
11741	57295	11018
11742	57300	11013
11743	57305	11008
11744	57310	11003
11745	57314	10998
11746	57319	10993
11747	57324	10988
11748	57331	10984
11749	57337	10979
11750	57342	10974
11751	57347	10969
11752	57352	10964
11753	57356	10959
11754	57361	10955
11755	57366	10950
11756	57371	10945
11757	57375	10940
11758	57379	10935
11759	57384	10930
11760	57388	10925
11761	57393	10920
11762	57397	10915
11763	57402	10910
11764	57407	10905
11765	57412	10900
11766	57416	10895
11767	57420	10890
11768	57425	10885
11769	57430	10880
11770	57435	10876
11771	57439	10871
11772	57444	10866
11773	57448	10861
11774	57453	10856
11775	57458	10851
11776	57462	10846
11777	57466	10841
11778	57471	10836
11779	57476	10831
11780	57480	10826
11781	57484	10821
11782	57489	10816
11783	57494	10811
11784	57498	10806
11785	57503	10801
11786	57508	10797
11787	57512	10792
11788	57517	10787
11789	57522	10782
11790	57527	10777
11791	57531	10772
11792	57535	10767
11793	57540	10762
11794	57544	10757
11795	57549	10752
11796	57554	10747
11797	57558	10742
11798	57563	10738
11799	57568	10733
11800	57572	10728
11801	57577	10723
11802	57582	10718
11803	57586	10713
11804	57592	10708
11805	57597	10703
11806	57602	10698
11807	57606	10693
11808	57611	10688
11809	57615	10684
11810	57620	10679
11811	57625	10674
11812	57629	10669
11813	57634	10664
11814	57638	10659
11815	57642	10654
11816	57647	10649
11817	57652	10644
11818	57656	10639
11819	57661	10634
11820	57665	10629
11821	57670	10624
11822	57675	10619
11823	57679	10614
11824	57684	10609
11825	57688	10605
11826	57692	10600
11827	57696	10594
11828	57701	10590
11829	57706	10585
11830	57710	10580
11831	57715	10575
11832	57720	10570
11833	57724	10565
11834	57729	10560
11835	57733	10555
11836	57738	10550
11837	57741	10545
11838	57746	10540
11839	57751	10535
11840	57756	10530
11841	57761	10526
11842	57766	10521
11843	57771	10516
11844	57775	10511
11845	57780	10506
11846	57784	10501
11847	57789	10496
11848	57794	10491
11849	57799	10486
11850	57803	10481
11851	57808	10476
11852	57813	10472
11853	57817	10467
11854	57822	10462
11855	57827	10457
11856	57831	10452
11857	57836	10447
11858	57841	10442
11859	57846	10437
11860	57851	10432
11861	57855	10427
11862	57860	10422
11863	57865	10418
11864	57869	10413
11865	57874	10408
11866	57879	10403
11867	57884	10398
11868	57889	10393
11869	57893	10388
11870	57898	10383
11871	57902	10378
11872	57906	10373
11873	57910	10368
11874	57914	10363
11875	57919	10358
11876	57924	10353
11877	57928	10348
11878	57933	10344
11879	57938	10339
11880	57943	10334
11881	57947	10329
11882	57952	10324
11883	57955	10319
11884	57960	10314
11885	57965	10309
11886	57970	10304
11887	57975	10299
11888	57980	10294
11889	57985	10290
11890	57989	10285
11891	57994	10280
11892	57998	10275
11893	58002	10270
11894	58007	10265
11895	58012	10260
11896	58017	10255
11897	58021	10250
11898	58026	10245
11899	58030	10240
11900	58035	10235
11901	58038	10230
11902	58043	10225
11903	58047	10220
11904	58051	10215
11905	58056	10210
11906	58061	10205
11907	58066	10201
11908	58071	10196
11909	58075	10191
11910	58079	10186
11911	58083	10181
11912	58087	10176
11913	58093	10171
11914	58098	10166
11915	58101	10161
11916	58106	10156
11917	58111	10151
11918	58115	10146
11919	58119	10141
11920	58124	10136
11921	58129	10131
11922	58133	10126
11923	58138	10121
11924	58142	10117
11925	58147	10112
11926	58150	10107
11927	58155	10102
11928	58160	10097
11929	58165	10092
11930	58170	10087
11931	58173	10082
11932	58178	10077
11933	58183	10072
11934	58187	10067
11935	58192	10062
11936	58197	10057
11937	58201	10052
11938	58206	10047
11939	58210	10043
11940	58214	10038
11941	58219	10033
11942	58223	10028
11943	58227	10023
11944	58231	10018
11945	58236	10013
11946	58241	10008
11947	58245	10003
11948	58250	9998
11949	58255	9993
11950	58259	9988
11951	58263	9983
11952	58267	9978
11953	58272	9973
11954	58276	9968
11955	58281	9963
11956	58286	9958
11957	58290	9953
11958	58295	9949
11959	58300	9944
11960	58304	9939
11961	58309	9934
11962	58314	9929
11963	58318	9924
11964	58322	9919
11965	58326	9914
11966	58331	9909
11967	58336	9904
11968	58340	9899
11969	58345	9894
11970	58349	9889
11971	58353	9884
11972	58358	9880
11973	58362	9874
11974	58367	9870
11975	58371	9865
11976	58376	9860
11977	58380	9855
11978	58385	9850
11979	58389	9845
11980	58393	9840
11981	58397	9835
11982	58401	9830
11983	58406	9825
11984	58410	9820
11985	58414	9815
11986	58419	9810
11987	58423	9805
11988	58428	9800
11989	58433	9795
11990	58438	9790
11991	58443	9786
11992	58447	9781
11993	58452	9776
11994	58456	9771
11995	58461	9766
11996	58466	9761
11997	58471	9756
11998	58475	9751
11999	58480	9746
12000	58484	9741
12001	58489	9736
12002	58493	9731
12003	58497	9726
12004	58502	9721
12005	58506	9717
12006	58511	9712
12007	58516	9707
12008	58521	9702
12009	58525	9697
12010	58529	9692
12011	58534	9687
12012	58538	9682
12013	58543	9677
12014	58548	9672
12015	58552	9667
12016	58557	9663
12017	58562	9658
12018	58566	9653
12019	58570	9648
12020	58575	9643
12021	58580	9638
12022	58584	9633
12023	58588	9628
12024	58593	9623
12025	58598	9618
12026	58602	9613
12027	58606	9608
12028	58611	9603
12029	58616	9598
12030	58619	9593
12031	58623	9588
12032	58627	9583
12033	58631	9578
12034	58635	9573
12035	58640	9568
12036	58643	9563
12037	58648	9558
12038	58653	9553
12039	58657	9548
12040	58662	9544
12041	58667	9539
12042	58671	9534
12043	58675	9529
12044	58680	9524
12045	58685	9519
12046	58689	9514
12047	58694	9509
12048	58698	9504
12049	58703	9499
12050	58707	9494
12051	58712	9489
12052	58717	9485
12053	58722	9480
12054	58727	9475
12055	58731	9470
12056	58736	9465
12057	58740	9460
12058	58744	9455
12059	58749	9450
12060	58754	9445
12061	58758	9440
12062	58763	9435
12063	58768	9431
12064	58772	9426
12065	58776	9421
12066	58781	9416
12067	58786	9411
12068	58790	9406
12069	58795	9401
12070	58799	9396
12071	58804	9391
12072	58809	9386
12073	58813	9381
12074	58818	9376
12075	58822	9371
12076	58827	9367
12077	58832	9362
12078	58837	9357
12079	58842	9352
12080	58846	9347
12081	58851	9342
12082	58854	9337
12083	58859	9332
12084	58864	9327
12085	58868	9322
12086	58873	9317
12087	58877	9312
12088	58881	9307
12089	58885	9302
12090	58889	9297
12091	58892	9292
12092	58897	9287
12093	58900	9282
12094	58905	9277
12095	58910	9273
12096	58915	9268
12097	58920	9263
12098	58924	9258
12099	58928	9253
12100	58934	9248
12101	58938	9243
12102	58943	9238
12103	58947	9233
12104	58952	9228
12105	58957	9224
12106	58961	9219
12107	58966	9214
12108	58970	9209
12109	58975	9204
12110	58979	9199
12111	58983	9194
12112	58988	9189
12113	58993	9184
12114	58998	9179
12115	59002	9174
12116	59007	9169
12117	59011	9164
12118	59016	9159
12119	59020	9154
12120	59024	9149
12121	59029	9145
12122	59032	9139
12123	59036	9135
12124	59040	9129
12125	59044	9124
12126	59047	9119
12127	59050	9114
12128	59054	9109
12129	59058	9104
12130	59063	9099
12131	59067	9094
12132	59072	9089
12133	59077	9085
12134	59081	9080
12135	59086	9075
12136	59090	9070
12137	59095	9065
12138	59098	9060
12139	59103	9055
12140	59107	9050
12141	59112	9045
12142	59116	9040
12143	59121	9035
12144	59126	9030
12145	59130	9025
12146	59135	9020
12147	59138	9015
12148	59143	9011
12149	59147	9006
12150	59152	9001
12151	59156	8996
12152	59160	8991
12153	59164	8986
12154	59169	8981
12155	59173	8976
12156	59178	8971
12157	59183	8966
12158	59187	8961
12159	59192	8956
12160	59196	8951
12161	59201	8946
12162	59205	8941
12163	59210	8937
12164	59215	8932
12165	59220	8927
12166	59225	8922
12167	59229	8917
12168	59233	8912
12169	59237	8907
12170	59242	8902
12171	59246	8897
12172	59251	8892
12173	59256	8887
12174	59260	8882
12175	59264	8877
12176	59268	8873
12177	59273	8868
12178	59278	8863
12179	59283	8858
12180	59288	8853
12181	59293	8848
12182	59297	8843
12183	59302	8838
12184	59306	8833
12185	59311	8829
12186	59316	8824
12187	59320	8819
12188	59326	8814
12189	59330	8809
12190	59335	8804
12191	59339	8799
12192	59344	8794
12193	59348	8789
12194	59353	8784
12195	59357	8779
12196	59362	8775
12197	59366	8770
12198	59370	8765
12199	59375	8760
12200	59379	8755
12201	59384	8750
12202	59388	8745
12203	59392	8740
12204	59396	8735
12205	59401	8730
12206	59405	8725
12207	59409	8720
12208	59414	8715
12209	59420	8711
12210	59424	8706
12211	59428	8701
12212	59433	8696
12213	59438	8691
12214	59442	8686
12215	59447	8681
12216	59451	8676
12217	59456	8671
12218	59461	8666
12219	59466	8661
12220	59470	8657
12221	59475	8652
12222	59479	8647
12223	59484	8642
12224	59488	8637
12225	59492	8632
12226	59497	8627
12227	59501	8622
12228	59506	8617
12229	59510	8612
12230	59515	8607
12231	59519	8602
12232	59523	8597
12233	59528	8593
12234	59532	8588
12235	59537	8583
12236	59541	8578
12237	59546	8573
12238	59550	8568
12239	59555	8563
12240	59559	8558
12241	59563	8553
12242	59568	8548
12243	59572	8543
12244	59577	8538
12245	59582	8533
12246	59586	8529
12247	59590	8524
12248	59595	8519
12249	59601	8514
12250	59606	8509
12251	59611	8504
12252	59616	8499
12253	59621	8495
12254	59625	8490
12255	59630	8485
12256	59634	8480
12257	59639	8475
12258	59644	8470
12259	59648	8465
12260	59653	8460
12261	59657	8455
12262	59662	8450
12263	59666	8445
12264	59670	8440
12265	59674	8435
12266	59678	8431
12267	59683	8426
12268	59687	8421
12269	59692	8416
12270	59697	8411
12271	59702	8406
12272	59706	8401
12273	59711	8396
12274	59715	8391
12275	59719	8386
12276	59724	8381
12277	59729	8377
12278	59733	8372
12279	59738	8367
12280	59743	8362
12281	59747	8357
12282	59752	8352
12283	59756	8347
12284	59761	8342
12285	59765	8337
12286	59770	8332
12287	59775	8328
12288	59779	8323
12289	59784	8318
12290	59788	8313
12291	59793	8308
12292	59798	8303
12293	59803	8298
12294	59807	8293
12295	59812	8288
12296	59817	8284
12297	59822	8279
12298	59826	8274
12299	59831	8269
12300	59836	8264
12301	59841	8259
12302	59845	8254
12303	59849	8249
12304	59854	8244
12305	59858	8239
12306	59862	8234
12307	59866	8229
12308	59871	8225
12309	59876	8220
12310	59880	8215
12311	59885	8210
12312	59890	8205
12313	59894	8200
12314	59899	8195
12315	59903	8190
12316	59907	8185
12317	59911	8180
12318	59916	8175
12319	59919	8170
12320	59924	8166
12321	59929	8161
12322	59934	8156
12323	59938	8151
12324	59943	8146
12325	59948	8141
12326	59953	8136
12327	59957	8131
12328	59962	8126
12329	59967	8122
12330	59971	8117
12331	59976	8112
12332	59981	8107
12333	59986	8102
12334	59991	8097
12335	59996	8092
12336	60000	8087
12337	60005	8083
12338	60010	8078
12339	60014	8073
12340	60018	8068
12341	60023	8063
12342	60028	8058
12343	60033	8053
12344	60037	8048
12345	60042	8043
12346	60046	8038
12347	60051	8034
12348	60056	8029
12349	60061	8024
12350	60065	8019
12351	60069	8014
12352	60073	8009
12353	60078	8004
12354	60082	7999
12355	60087	7994
12356	60092	7989
12357	60097	7985
12358	60102	7980
12359	60107	7975
12360	60111	7970
12361	60115	7965
12362	60120	7960
12363	60124	7955
12364	60129	7950
12365	60133	7945
12366	60137	7940
12367	60141	7935
12368	60146	7931
12369	60150	7926
12370	60155	7921
12371	60159	7916
12372	60164	7911
12373	60168	7906
12374	60173	7901
12375	60177	7896
12376	60180	7891
12377	60185	7886
12378	60190	7881
12379	60194	7876
12380	60199	7871
12381	60203	7867
12382	60208	7862
12383	60212	7857
12384	60217	7852
12385	60221	7847
12386	60226	7842
12387	60230	7837
12388	60235	7832
12389	60240	7827
12390	60244	7822
12391	60249	7817
12392	60253	7813
12393	60258	7808
12394	60262	7803
12395	60267	7798
12396	60272	7793
12397	60276	7788
12398	60281	7783
12399	60286	7778
12400	60290	7773
12401	60296	7769
12402	60301	7764
12403	60306	7759
12404	60311	7754
12405	60315	7749
12406	60320	7744
12407	60324	7739
12408	60329	7735
12409	60334	7730
12410	60339	7725
12411	60343	7720
12412	60349	7715
12413	60353	7710
12414	60357	7705
12415	60361	7700
12416	60366	7695
12417	60371	7691
12418	60375	7686
12419	60380	7681
12420	60384	7676
12421	60387	7671
12422	60391	7666
12423	60396	7661
12424	60401	7656
12425	60405	7651
12426	60410	7646
12427	60415	7641
12428	60421	7637
12429	60426	7632
12430	60430	7627
12431	60435	7622
12432	60439	7617
12433	60443	7612
12434	60447	7607
12435	60452	7602
12436	60457	7597
12437	60462	7593
12438	60467	7588
12439	60472	7583
12440	60476	7578
12441	60481	7573
12442	60485	7568
12443	60490	7563
12444	60495	7558
12445	60499	7553
12446	60504	7549
12447	60509	7544
12448	60513	7539
12449	60518	7534
12450	60523	7529
12451	60528	7524
12452	60533	7519
12453	60538	7515
12454	60542	7510
12455	60546	7505
12456	60550	7500
12457	60554	7495
12458	60559	7490
12459	60563	7485
12460	60567	7480
12461	60571	7475
12462	60575	7470
12463	60580	7465
12464	60585	7460
12465	60589	7455
12466	60593	7450
12467	60598	7445
12468	60603	7441
12469	60607	7436
12470	60612	7431
12471	60617	7426
12472	60622	7421
12473	60626	7416
12474	60630	7411
12475	60634	7406
12476	60639	7401
12477	60644	7397
12478	60648	7392
12479	60654	7387
12480	60659	7382
12481	60664	7377
12482	60669	7372
12483	60675	7368
12484	60691	7364
12485	60696	7359
12486	60702	7355
12487	60708	7350
12488	60712	7345
12489	60717	7340
12490	60721	7335
12491	60724	7330
12492	60729	7325
12493	60732	7320
12494	60738	7315
12495	60742	7310
12496	60747	7306
12497	60753	7301
12498	60757	7296
12499	60762	7291
12500	60767	7286
12501	60772	7281
12502	60776	7276
12503	60781	7272
12504	60787	7267
12505	60791	7262
12506	60796	7257
12507	60801	7252
12508	60805	7247
12509	60810	7242
12510	60815	7237
12511	60819	7232
12512	60823	7228
12513	60828	7223
12514	60832	7218
12515	60836	7213
12516	60841	7208
12517	60846	7203
12518	60850	7198
12519	60855	7193
12520	60859	7188
12521	60864	7183
12522	60868	7179
12523	60873	7174
12524	60877	7169
12525	60882	7164
12526	60887	7159
12527	60892	7154
12528	60896	7149
12529	60901	7144
12530	60905	7139
12531	60910	7135
12532	60914	7130
12533	60919	7125
12534	60924	7120
12535	60928	7115
12536	60933	7110
12537	60937	7105
12538	60942	7100
12539	60947	7095
12540	60951	7091
12541	60956	7086
12542	60961	7081
12543	60965	7076
12544	60971	7071
12545	60976	7066
12546	60980	7061
12547	60985	7057
12548	60990	7052
12549	60995	7047
12550	61000	7042
12551	61004	7037
12552	61009	7032
12553	61013	7027
12554	61018	7022
12555	61022	7017
12556	61026	7012
12557	61029	7007
12558	61033	7002
12559	61037	6997
12560	61042	6993
12561	61047	6988
12562	61051	6983
12563	61056	6978
12564	61061	6973
12565	61066	6968
12566	61070	6963
12567	61074	6958
12568	61077	6953
12569	61081	6948
12570	61086	6943
12571	61090	6939
12572	61095	6934
12573	61100	6929
12574	61104	6924
12575	61109	6919
12576	61114	6914
12577	61119	6909
12578	61123	6904
12579	61128	6900
12580	61132	6895
12581	61138	6890
12582	61142	6885
12583	61146	6880
12584	61151	6875
12585	61155	6870
12586	61159	6865
12587	61164	6860
12588	61169	6855
12589	61173	6851
12590	61178	6846
12591	61183	6841
12592	61188	6836
12593	61192	6831
12594	61197	6826
12595	61201	6821
12596	61205	6816
12597	61209	6811
12598	61214	6807
12599	61218	6802
12600	61223	6797
12601	61228	6792
12602	61233	6787
12603	61238	6782
12604	61243	6777
12605	61248	6773
12606	61264	6769
12607	61273	6764
12608	61283	6760
12609	61290	6756
12610	61297	6751
12611	61303	6746
12612	61312	6742
12613	61319	6737
12614	61325	6732
12615	61331	6728
12616	61337	6723
12617	61346	6719
12618	61350	6714
12619	61354	6709
12620	61359	6704
12621	61364	6699
12622	61368	6694
12623	61372	6689
12624	61376	6684
12625	61380	6679
12626	61385	6674
12627	61390	6669
